#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,appearance_count,mbti_type
8,HEAVEN,Demi Lovato,151,10B,91,2023-12-27,02:27,40,,HOLY FVCK,2022-08-19,56,0,0,48,20,20,-3,D Major,4,17Nw3KRvDDR5EDhqXaFYgq,USUM72210672,2,ISTP
9,CITY OF ANGELS,Demi Lovato,185,11B,96,2023-12-27,02:51,43,,HOLY FVCK,2022-08-19,41,0,0,50,20,10,-3,A Major,4,2bi50NN02pkUKLKphROHd9,USUM72210673,2,ISTP
10,BONES,Demi Lovato,118,11B,89,2023-12-27,02:31,40,,HOLY FVCK,2022-08-19,54,0,0,51,0,0,-5,A Major,4,0IgSgIyhnVmQLDh64PtmFa,USUM72210688,2,ISTP
11,WASTED,Demi Lovato,96,1B,80,2023-12-27,03:03,42,,HOLY FVCK,2022-08-19,46,0,0,9,0,10,-4,B Major,4,65w3ZocHL5lQgo3B2HYghM,USUM72210674,2,ISTP
12,COME TOGETHER,Demi Lovato,106,12B,86,2023-12-27,03:33,41,,HOLY FVCK,2022-08-19,51,0,0,17,0,20,-4,E Major,4,0F3XnSt0jTej9PB2JKrBHL,USUM72210676,2,ISTP
13,DEAD FRIENDS,Demi Lovato,178,2B,84,2023-12-27,02:57,40,,HOLY FVCK,2022-08-19,35,0,0,42,10,40,-3,F#/G♭ Major,4,0Sa0JpGbDiQbYxHpAP0zJE,USUM72210677,2,ISTP
14,HELP ME (with Dead Sara),"Demi Lovato,Dead Sara",170,8A,92,2023-12-27,03:23,41,,HOLY FVCK,2022-08-19,30,0,0,43,10,10,-3,A Minor,4,5T701yKTP6Eaao1SIUxusz,USUM72210675,2,ISTP
15,FEED,Demi Lovato,140,10B,88,2023-12-27,03:13,38,,HOLY FVCK,2022-08-19,34,0,0,25,10,10,-4,D Major,4,6ZsykcZZRy36ba2SvTQ6Od,USUM72210678,2,ISTP
16,4 EVER 4 ME,Demi Lovato,165,9B,79,2023-12-27,03:46,45,,HOLY FVCK,2022-08-19,25,1,0,20,0,10,-4,G Major,3,4Mn0ZD8Pb4xAZgHLtRLM9I,USUM72210679,2,ISTP
17,Heart Attack - Rock Version,Demi Lovato,174,4B,94,2023-12-27,03:59,55,,REVAMPED,2023-09-15,41,0,0,36,20,30,-3,G#/A♭ Major,4,6Jt18cyNzFXYYUUBllm7rZ,USUG12301180,2,ISTP
18,Confident - Rock Version,Demi Lovato,130,3A,83,2023-12-27,03:25,45,,REVAMPED,2023-09-15,52,0,0,32,10,20,-4,A#/B♭ Minor,4,1AozLLbKi1kIKMUbY3Xk7o,USUG12303422,2,ISTP
19,Sorry Not Sorry (with Slash) - Rock Version,"Demi Lovato,Slash",77,9B,91,2023-12-27,03:34,46,hard rock,REVAMPED,2023-09-15,47,0,0,55,20,30,-2,G Major,4,3L3IJAp60VshAFFDjdJ2FE,USUG12303420,2,ISTP
20,Cool for the Summer - Rock Version,Demi Lovato,114,4B,80,2023-12-27,03:32,51,,REVAMPED,2023-09-15,52,0,0,33,0,60,-4,G#/A♭ Major,4,4B3lcxYv3fb2yAw9hkKR0M,USUG12303413,2,ISTP
21,Tell Me You Love Me - Rock Version,Demi Lovato,164,2A,82,2023-12-27,03:47,42,,REVAMPED,2023-09-15,26,0,0,43,10,0,-2,D#/E♭ Minor,4,327h326DnJvW5suWlUG8yp,USUG12303423,2,ISTP
22,Neon Lights (with The Maine) - Rock Version,"Demi Lovato,The Maine",128,11A,90,2023-12-27,03:52,43,pop punk,REVAMPED,2023-09-15,52,0,0,33,10,50,-3,F#/G♭ Minor,4,6qExdYTSGLIEUpf4XvQ813,USUG12303424,2,ISTP
23,Skyscraper - Rock Version,Demi Lovato,108,9B,74,2023-12-27,03:33,42,,REVAMPED,2023-09-15,45,16,0,41,0,10,-4,G Major,4,1Ul5sXJbR7hZV2VDu5fJAK,USUG12303425,2,ISTP
24,La La Land (feat. Nita Strauss) - Rock Version,"Demi Lovato,Nita Strauss",170,11A,91,2023-12-27,03:13,43,,REVAMPED,2023-09-15,39,0,0,62,20,0,-2,F#/G♭ Minor,4,0TrQhEHg9Klv1lDEaGbnYf,USUG12303426,2,ISTP
25,Give Your Heart A Break (with robbietheused) - Rock Version,"Demi Lovato,robbietheused",125,2B,92,2023-12-27,03:20,46,,REVAMPED,2023-09-15,47,0,0,28,0,30,-3,F#/G♭ Major,4,4ktgVQZCBvSMfHGzC8UVYz,USUG12303427,2,ISTP
26,Don't Forget - Rock Version,Demi Lovato,90,12B,45,2023-12-27,03:34,43,,REVAMPED,2023-09-15,51,19,0,65,0,0,-5,E Major,4,7BSvVRNfgYt0KMttu3UTo5,USUG12303428,2,ISTP
27,SWINE,Demi Lovato,112,1B,93,2023-12-27,02:46,39,,SWINE,2023-06-22,52,0,0,35,20,0,-2,B Major,1,5Fl7K6enaM7IDuOkmdbdXg,USUG12303418,2,ISTP
28,Monsters (feat. Demi Lovato and blackbear),"All Time Low,Demi Lovato,blackbear",162,5A,79,2023-12-27,02:54,66,"pop punk, emo, punk, ",Monsters (feat. Demi Lovato and blackbear),2020-12-04,51,1,0,79,0,30,-4,C Minor,4,50DMJJpAeQv4fIpxZvQz2e,USAT22007691,2,ISTP
29,Still Alive - From the Original Motion Picture Scream VI,Demi Lovato,140,6A,93,2023-12-27,03:05,50,,Still Alive (From the Original Motion Picture Scream VI),2023-03-03,53,0,0,61,0,50,-3,G Minor,4,4Gnbk3CFlF1Qt0nTiz693B,USUG12301179,2,ISTP
30,Behind These Hazel Eyes,Kelly Clarkson,90,11B,90,2023-12-27,03:18,60,christmas,Breakaway,2004-00-00,55,0,0,50,0,10,-5,A Major,4,6xBQEW4ge9OlbYUt5IVyVz,GBCTA0400263,2,ISTP
31,Money,5 Seconds of Summer,170,10B,91,2023-12-27,02:54,46,,Sounds Good Feels Good (Deluxe),2015-10-23,52,1,0,57,20,30,-5,D Major,4,18eGfsSjnEFAq4wim0kOCL,GBUM71505152,2,ISTP
32,She's Kinda Hot,5 Seconds of Summer,118,12B,91,2023-12-27,03:36,69,,Sounds Good Feels Good (Deluxe),2015-10-23,67,0,0,89,0,10,-5,E Major,4,5fsQSDifYpjfbCqvZKPVBj,GBUM71504046,2,ISTP
33,Hey Everybody!,5 Seconds of Summer,126,11B,80,2023-12-27,03:16,50,,Sounds Good Feels Good (Deluxe),2015-10-23,75,0,0,85,0,10,-4,A Major,4,3ylFvJfARlPKxGWAJv6Bvf,GBUM71505172,2,ISTP
34,Permanent Vacation,5 Seconds of Summer,155,4B,94,2023-12-27,03:25,52,,Sounds Good Feels Good (Deluxe),2015-10-23,55,0,0,75,0,30,-4,G#/A♭ Major,4,691NxyycrqSWH5vZ19Jzm2,GBUM71505154,2,ISTP
35,Jet Black Heart,5 Seconds of Summer,154,10A,85,2023-12-27,03:41,63,,Sounds Good Feels Good (Deluxe),2015-10-23,51,0,0,55,0,0,-4,B Minor,4,6U0D8PIh75fnX6T6TWJLxl,GBUM71505155,2,ISTP
36,Catch Fire,5 Seconds of Summer,116,3B,94,2023-12-27,03:27,50,,Sounds Good Feels Good (Deluxe),2015-10-23,62,1,0,80,0,0,-3,C♯/D♭ Major,4,1VD2nlzQDj4YFPjhuOrjK2,GBUM71505156,2,ISTP
37,Safety Pin,5 Seconds of Summer,155,12B,94,2023-12-27,03:29,51,,Sounds Good Feels Good (Deluxe),2015-10-23,55,1,0,63,0,40,-4,E Major,4,5leyWMqJqUXT7wc70koshC,GBUM71504402,2,ISTP
38,Waste The Night,5 Seconds of Summer,76,4B,90,2023-12-27,04:26,59,,Sounds Good Feels Good (Deluxe),2015-10-23,53,2,0,32,0,20,-5,G#/A♭ Major,4,0375PEO6HIwCHx5Y2sowQm,GBUM71505159,2,ISTP
39,Vapor,5 Seconds of Summer,155,3B,86,2023-12-27,02:59,55,,Sounds Good Feels Good (Deluxe),2015-10-23,51,1,0,53,0,10,-5,C♯/D♭ Major,4,6V6Xoa7CRJJRoe7f9hRdAe,GBUM71505160,2,ISTP
40,Castaway,5 Seconds of Summer,160,4B,90,2023-12-27,03:34,56,,Sounds Good Feels Good (Deluxe),2015-10-23,54,0,0,77,0,0,-4,G#/A♭ Major,4,0Lz17st4A5INY3ZESQhFNK,GBUM71505171,2,ISTP
41,The Girl Who Cried Wolf,5 Seconds of Summer,159,10B,72,2023-12-27,04:22,47,,Sounds Good Feels Good (Deluxe),2015-10-23,38,1,0,11,0,0,-6,D Major,4,7L64OvJagBzCRfESrkVGZ1,GBUM71504049,2,ISTP
42,Broken Home,5 Seconds of Summer,128,3A,63,2023-12-27,03:40,49,,Sounds Good Feels Good (Deluxe),2015-10-23,59,13,0,50,0,10,-6,A#/B♭ Minor,4,5TMjhlh25Oitlh3LBKdfMi,GBUM71505161,2,ISTP
43,Fly Away,5 Seconds of Summer,93,10B,89,2023-12-27,03:32,47,,Sounds Good Feels Good (Deluxe),2015-10-23,41,0,0,51,0,10,-3,D Major,4,4KpbopdresVvdhe0qUTmj6,GBUM71505162,2,ISTP
44,Invisible,5 Seconds of Summer,86,10B,34,2023-12-27,03:32,47,,Sounds Good Feels Good (Deluxe),2015-10-23,47,6,0,32,0,10,-10,D Major,4,33Lfnu1uBuJIidzHRFyTxL,GBUM71505166,2,ISTP
45,Airplanes,5 Seconds of Summer,184,8B,88,2023-12-27,03:38,47,,Sounds Good Feels Good (Deluxe),2015-10-23,40,1,0,37,0,10,-3,C Major,3,3ejDgKwxYT6vgsAFhpXJ4L,GBUM71505167,2,ISTP
46,San Francisco,5 Seconds of Summer,105,2B,85,2023-12-27,04:19,49,,Sounds Good Feels Good (Deluxe),2015-10-23,37,1,0,19,0,10,-6,F#/G♭ Major,4,0IzF2RW5WoYTFXcnLtxfjX,GBUM71505169,2,ISTP
47,Outer Space / Carry On,5 Seconds of Summer,163,11B,80,2023-12-27,06:38,50,,Sounds Good Feels Good (Deluxe),2015-10-23,27,9,0,13,0,40,-6,A Major,3,2hkXHnKYWhHNulTzkTrGyI,GBUM71505170,2,ISTP
48,"I Love You, Will You Marry Me",YUNGBLUD,150,10A,93,2023-12-27,02:57,53,,21st Century Liability,2018-07-06,52,0,0,55,0,10,-4,B Minor,4,0dqrAmrvQ6fCGNf5T8If5A,GBS5J1200019,2,ISTP
49,21st Century Liability,YUNGBLUD,93,10A,92,2024-02-19,03:09,47,,21st Century Liability,2018-07-06,65,1,0,55,10,20,-3,B Minor,4,5tJd3cKHXsDlSq6vIV4Tgj,USUG11800577,2,ISTP
50,teresa,YUNGBLUD,115,10B,59,2023-12-27,03:24,50,,weird!,2020-12-04,25,5,0,33,0,10,-5,D Major,3,49c3mHgaXxXKnYgNojzo1O,USUG12003335,2,ISTP
51,parents,YUNGBLUD,82,9B,82,2023-12-27,02:51,69,,weird!,2020-12-04,61,1,0,59,0,20,-5,G Major,4,5v4OkFH0TJ6W1hCFxyn0px,USUG11901522,2,ISTP
52,cotton candy,YUNGBLUD,124,11B,93,2023-12-27,02:47,58,,weird!,2020-12-04,63,1,0,70,0,0,-3,A Major,4,5lVZiDONIcGowIOetTZ4ps,USUG12003336,2,ISTP
53,strawberry lipstick,YUNGBLUD,127,6B,92,2023-12-27,02:43,55,,weird!,2020-12-04,41,0,0,18,10,40,-4,A#/B♭ Major,4,75ELnvpSiymLZVmYvqyvZJ,USUG12002400,2,ISTP
54,mars,YUNGBLUD,168,7B,81,2023-12-27,03:01,60,,weird!,2020-12-04,29,0,0,38,0,30,-5,F Major,4,6C6aknFp2XtjIq7xuvyfuY,USUG12003338,2,ISTP
55,superdeadfriends,YUNGBLUD,92,8B,97,2023-12-27,02:20,49,,weird!,2020-12-04,43,0,0,81,10,0,-3,C Major,4,1mgvj05QVQdO7dPgHTooXF,USUG12003339,2,ISTP
56,love song,YUNGBLUD,177,11B,52,2023-12-27,04:00,51,,weird!,2020-12-04,29,21,0,39,0,10,-6,A Major,3,0DZr4tVoYT3rUJzm9w15Lg,USUG12003340,2,ISTP
57,"god save me, but don't drown me out",YUNGBLUD,127,10B,87,2023-12-27,03:37,57,,weird!,2020-12-04,37,0,0,20,0,40,-4,D Major,4,0iVSLUaLzYPi1vDFTkjZhb,USUG12003341,2,ISTP
58,ice cream man,YUNGBLUD,120,12B,94,2023-12-27,03:12,48,,weird!,2020-12-04,46,0,0,38,20,10,-4,E Major,4,17WzFcZS7O0UynRvPEa0Ai,USUG12003343,2,ISTP
59,weird!,YUNGBLUD,184,1B,80,2023-12-27,03:03,50,,weird!,2020-12-04,49,0,0,44,0,10,-5,B Major,4,1OAkkP5JGtwDZbsE6dg988,USUG12001287,2,ISTP
60,charity,YUNGBLUD,159,4B,91,2023-12-27,03:39,47,,weird!,2020-12-04,26,0,0,38,0,20,-4,G#/A♭ Major,4,0Vf14R77kdV1NwzGhAUogr,USUG12003344,2,ISTP
61,acting like that (feat. Machine Gun Kelly),"YUNGBLUD,mgk",160,5A,90,2023-12-27,03:11,63,,weird!,2020-12-04,52,0,0,58,0,30,-3,C Minor,4,1Pv3rDsjRl98xEQC56p8A0,USUG12004381,2,ISTP
62,it's quiet in beverly hills,YUNGBLUD,90,9B,54,2023-12-27,02:36,46,,weird!,2020-12-04,47,33,0,44,0,40,-6,G Major,4,07qfW7bs744QbhtWXZ5ADU,USUG12003345,2,ISTP
63,the freak show,YUNGBLUD,170,8B,86,2023-12-27,04:27,48,,weird!,2020-12-04,24,1,0,39,20,10,-4,C Major,4,2Lq0em0DLPkGmgs48Rt39b,USUG12003347,2,ISTP
64,The Funeral,YUNGBLUD,185,9B,86,2023-12-27,03:30,56,,YUNGBLUD,2022-09-02,48,0,0,77,0,0,-5,G Major,4,3t4zZ2SxXgQRIhc5N6a6oZ,USUG12201098,2,ISTP
65,Tissues,YUNGBLUD,180,12B,90,2023-12-27,03:35,53,,YUNGBLUD,2022-09-02,53,1,0,82,20,20,-3,E Major,4,5J1zn7OE12a0gFnjJc0Um6,USUG12202073,2,ISTP
66,Memories (with WILLOW),"YUNGBLUD,WILLOW",182,9B,92,2023-12-27,02:35,55,,YUNGBLUD,2022-09-02,43,0,0,60,0,80,-5,G Major,4,3vT58d8HuLwBWKldRwK9bl,USUG12202067,2,ISTP
67,Cruel Kids,YUNGBLUD,133,9B,73,2023-12-27,02:52,45,,YUNGBLUD,2022-09-02,56,20,0,36,0,50,-6,G Major,4,3eQUyz1872GUnrfleEmvAa,USUG12202057,2,ISTP
68,Mad,YUNGBLUD,168,9B,87,2023-12-27,02:25,45,,YUNGBLUD,2022-09-02,45,1,0,61,0,30,-4,G Major,4,3M01ewRy7GgG7JkSjy9EqN,USUG12202066,2,ISTP
69,I Cry 2,YUNGBLUD,129,5B,65,2023-12-27,01:56,35,,YUNGBLUD,2022-09-02,53,49,0,64,0,0,-5,D#/E♭ Major,4,1e70VmFg3xL0MEQfBDkrtg,USUG12202064,2,ISTP
70,Sweet Heroine,YUNGBLUD,74,10A,49,2023-12-27,02:31,41,,YUNGBLUD,2022-09-02,31,65,0,17,0,0,-5,B Minor,4,3NNa1k233NWrp5d9rnzmKU,USUG12202070,2,ISTP
71,Sex Not Violence,YUNGBLUD,160,8B,90,2023-12-27,03:22,46,,YUNGBLUD,2022-09-02,46,0,0,49,0,20,-5,C Major,4,4YpMkf9flHmja4QaZcW4PJ,USUG12202069,2,ISTP
72,Don't Go,YUNGBLUD,170,5A,91,2023-12-27,02:29,50,,YUNGBLUD,2022-09-02,52,1,0,87,0,0,-3,C Minor,4,6T4nmPgRs3yT7rXb4ONcIR,USUG12202062,2,ISTP
73,Don't Feel Like Feeling Sad Today,YUNGBLUD,95,8B,90,2023-12-27,01:56,46,,YUNGBLUD,2022-09-02,53,0,0,66,0,0,-4,C Major,3,33Z21GrqIGKlxF7hrz9bLd,USUG12202061,2,ISTP
74,Die For A Night,YUNGBLUD,182,9B,39,2023-12-27,01:32,36,,YUNGBLUD,2022-09-02,36,43,0,42,0,10,-10,G Major,4,6LO82bnAkC0tkJeYamGhb6,USUG12202059,2,ISTP
75,The Boy In The Black Dress,YUNGBLUD,98,8B,93,2023-12-27,04:17,49,,YUNGBLUD,2022-09-02,46,1,0,71,0,20,-3,C Major,4,4lZUn7woww1c0nRRJf7X4I,USUG12202072,2,ISTP
76,The Emperor,YUNGBLUD,160,1A,95,2024-02-14,02:55,47,,YUNGBLUD,2022-09-02,51,0,0,61,0,20,-3,G#/A♭ Minor,4,4CtqY9iFkMwCz1pewf0t90,USUG12205433,2,ISTP
77,The End.,My Chemical Romance,175,10B,55,2023-12-27,01:52,65,"emo, pop punk",The Black Parade,2006-10-20,29,8,0,21,0,40,-5,D Major,3,6s2yqZbiPNPL1B2IeCMsUA,USRE10602903,2,ISTP
78,Dead!,My Chemical Romance,99,9B,97,2023-12-27,03:15,71,"emo, pop punk",The Black Parade,2006-10-20,48,0,0,36,0,30,-2,G Major,4,0uukw2CgEIApv4IWAjXrBC,USRE10602904,2,ISTP
79,This Is How I Disappear,My Chemical Romance,163,10B,98,2023-12-27,03:59,66,"emo, pop punk",The Black Parade,2006-10-20,24,0,0,30,10,30,-3,D Major,4,0rUNZQuYQvOz6A6zwyT6tM,USRE10602905,2,ISTP
81,Welcome to the Black Parade,My Chemical Romance,97,10B,91,2023-12-27,05:11,82,"emo, pop punk",The Black Parade,2006-10-20,22,0,0,24,0,20,-4,D Major,4,5wQnmLuC1W7ATsArWACrgW,USRE10602613,2,ISTP
85,Mama,My Chemical Romance,209,9A,80,2023-12-27,04:39,69,"emo, pop punk",The Black Parade,2006-10-20,24,1,0,30,0,0,-5,E Minor,4,0Zh3tKIphLOvQux4dA6PFZ,USRE10602910,2,ISTP
86,Sleep,My Chemical Romance,156,8B,95,2023-12-27,04:43,64,"emo, pop punk",The Black Parade,2006-10-20,19,0,0,15,20,30,-4,C Major,4,2pONuBYwWrNm9jcJH6hmPc,USRE10602911,2,ISTP
89,Famous Last Words,My Chemical Romance,122,7A,88,2023-12-27,04:59,77,"emo, pop punk",The Black Parade,2006-10-20,47,0,0,31,10,10,-4,D Minor,4,2d6m2F4I7wCuAKtSsdhh83,USRE10602914,2,ISTP
90,Blood - Hidden Track,My Chemical Romance,123,12B,41,2023-12-27,02:53,55,"emo, pop punk",The Black Parade,2006-10-20,74,97,0,83,10,0,-11,E Major,4,1rNSLiEFpAF4amVhkzfTUG,USRE10602915,2,ISTP
91,WTF Do I Know,Miley Cyrus,158,9A,85,2023-12-27,02:51,56,,Plastic Hearts,2020-11-27,56,0,0,63,20,20,-3,E Minor,4,37PJvlIfYWqEX6fgjHlnTf,USRC12003706,2,ISTP
92,Plastic Hearts,Miley Cyrus,176,10B,76,2023-12-27,03:25,64,,Plastic Hearts,2020-11-27,55,5,0,62,0,0,-5,D Major,4,6qCsKKS7Ol63SJW3LOIX5R,USRC12003717,2,ISTP
93,Angels Like You,Miley Cyrus,122,7B,64,2023-12-27,03:16,83,,Plastic Hearts,2020-11-27,67,10,0,49,0,10,-4,F Major,4,1daDRI9ahBonbWD8YcxOIB,USRC12003754,2,ISTP
95,Gimme What I Want,Miley Cyrus,90,5A,77,2023-12-27,02:31,56,,Plastic Hearts,2020-11-27,66,4,0,41,0,0,-5,C Minor,4,4v8jmsVox8VwU5js3JHOJZ,USRC12003755,2,ISTP
96,Night Crawling (feat. Billy Idol),"Miley Cyrus,Billy Idol",134,1B,92,2023-12-27,03:09,56,,Plastic Hearts,2020-11-27,64,4,1,67,0,0,-4,B Major,4,4U34WsyOvppOMnRfq7DuOy,USRC12003756,2,ISTP
97,Midnight Sky,Miley Cyrus,110,9A,81,2023-12-27,03:43,72,,Plastic Hearts,2020-11-27,70,0,0,23,0,20,-6,E Minor,4,4i2qxFEVVUi8yOYoxB8TCX,USRC12002653,2,ISTP
98,High,Miley Cyrus,73,7B,54,2023-12-27,03:16,53,,Plastic Hearts,2020-11-27,47,0,0,24,0,30,-7,F Major,4,2LseyBkPJv7r7wCt2yMEgX,USRC12003757,2,ISTP
99,Hate Me,Miley Cyrus,90,11A,60,2023-12-27,02:37,52,,Plastic Hearts,2020-11-27,65,2,0,33,0,20,-7,F#/G♭ Minor,4,0rFcav2bUNH6NC9576Viiu,USRC12003758,2,ISTP
100,Bad Karma (feat. Joan Jett),"Miley Cyrus,Joan Jett & the Blackhearts",114,12B,57,2023-12-27,03:08,52,rock,Plastic Hearts,2020-11-27,82,3,1,48,0,10,-7,E Major,4,47KegqqrzpKw0jdHFWqtNb,USRC12003759,2,ISTP
101,Never Be Me,Miley Cyrus,165,12A,56,2023-12-27,03:35,58,,Plastic Hearts,2020-11-27,48,6,0,15,0,30,-8,C♯/D♭ Minor,4,1M7qLcfozANPcMKfgMEHOt,USRC12003760,2,ISTP
102,Golden G String,Miley Cyrus,105,1B,51,2023-12-27,03:55,49,,Plastic Hearts,2020-11-27,54,35,0,11,0,0,-6,B Major,3,68qkDbsvprJRG5xw2R02dy,USRC12003761,2,ISTP
103,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),"Miley Cyrus,Stevie Nicks",110,9A,74,2023-12-27,03:40,63,,Plastic Hearts,2020-11-27,68,3,0,28,0,0,-5,E Minor,4,1Tip6R4swhC7E6hgILBjrE,USRC12003767,2,ISTP
104,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,115,12B,91,2023-12-27,03:33,68,,Plastic Hearts,2020-11-27,58,0,0,43,0,0,-5,E Major,4,5GK1GYXH16RdfmltogHhAk,USRC12003345,2,ISTP
105,Zombie (Live from the NIVA Save Our Stages Festival),Miley Cyrus,164,9B,87,2023-12-27,04:50,59,,Plastic Hearts,2020-11-27,41,0,5,32,0,10,-5,G Major,4,0olaaJrCBTMJJvqPdvNpsx,USRC12003766,2,ISTP
106,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,166,1A,99,2023-12-31,03:25,73,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,41,0,0,65,0,30,-3,G#/A♭ Minor,4,5BB0Jzw60KyfSTyjJqtely,USRE11000909,2,ISTP
107,Bulletproof Heart,My Chemical Romance,140,2B,95,2023-12-31,04:56,63,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,41,0,0,38,0,10,-3,F#/G♭ Major,4,2EGF4JrisrJ4D4HOdTyYEO,USRE11000825,2,ISTP
108,SING,My Chemical Romance,111,10B,94,2023-12-31,04:30,62,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,61,0,0,37,0,10,-4,D Major,4,1mX6SYJ1ZpcoxQUiER8wOI,USRE11000889,2,ISTP
109,Planetary (GO!),My Chemical Romance,132,9B,95,2023-12-31,04:06,62,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,61,0,27,72,0,30,-4,G Major,4,3iitOoZUtWEgwZOEYFITFo,USRE11000910,2,ISTP
110,The Only Hope for Me Is You,My Chemical Romance,126,2B,85,2023-12-31,04:32,57,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,48,0,0,13,0,10,-4,F#/G♭ Major,4,0OByd6pqxZzsXZRj6kJYbN,USRE11000905,2,ISTP
111,Party Poison,My Chemical Romance,163,4B,99,2023-12-31,03:35,56,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,41,0,0,64,0,40,-2,G#/A♭ Major,4,1RT6zSjs59gJdFfUshT465,USRE11000912,2,ISTP
112,"Save Yourself, I'll Hold Them Back",My Chemical Romance,137,9A,96,2023-12-31,03:50,55,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,46,0,3,27,10,0,-4,E Minor,4,3CX5UKLQ9zqorQDx00Sbgt,USRE11000913,2,ISTP
113,S/C/A/R/E/C/R/O/W,My Chemical Romance,155,10B,91,2023-12-31,04:28,56,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,41,0,14,29,0,40,-3,D Major,4,53lQywP7h2KlnfPAbwxWD9,USRE11000914,2,ISTP
114,Summertime,My Chemical Romance,130,10B,80,2023-12-31,04:06,63,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,60,0,1,65,0,0,-4,D Major,4,7cQjIIjLOhbRVCXyIepF2U,USRE11000915,2,ISTP
115,DESTROYA,My Chemical Romance,100,11B,98,2023-12-31,04:32,60,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,50,0,59,20,10,20,-5,A Major,4,08gaUXuT1LXIae7TwBTCB9,USRE11000916,2,ISTP
116,The Kids from Yesterday,My Chemical Romance,120,10B,90,2023-12-31,05:24,56,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,55,0,2,36,0,10,-4,D Major,4,5A0OekqQy0rb1pcsf4k0J7,USRE11000917,2,ISTP
117,Vampire Money,My Chemical Romance,184,12A,98,2023-12-31,03:38,57,"emo, pop punk",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,26,0,12,64,10,10,-4,C♯/D♭ Minor,4,4kXHIm097G3CemN3PzcpgL,USRE11000919,2,ISTP
118,Kicking And Screaming,Miley Cyrus,136,9A,87,2024-02-10,02:58,38,,The Time Of Our Lives (International Version),2009-01-01,65,1,0,51,0,10,-4,E Minor,4,0A1v3EIFD2w0nzFJmtsDbL,USHR10924539,2,ISTP
119,The Lighthouse,Halsey,121,8A,62,2024-03-12,04:33,30,,"If I Can’t Have Love, I Want Power (Extended)",2021-08-27,33,14,0,29,0,20,-6,A Minor,4,1eLN3KhZsAew3ptSIDjrfU,USUM72106136,2,ISTP
120,all-american bitch,Olivia Rodrigo,156,2B,70,2024-03-23,02:45,66,,GUTS (spilled),2024-03-22,42,22,0,45,0,10,-4,F#/G♭ Major,4,6dhWwPex5g1B1hg7ezGj2b,USUG12304093,2,ISTP
121,bad idea right?,Olivia Rodrigo,130,11B,88,2024-03-23,03:04,66,,GUTS (spilled),2024-03-22,63,0,0,81,10,0,-4,A Major,4,27Cne97mFE21Ob0ScMewrV,USUG12304094,2,ISTP
122,vampire,Olivia Rodrigo,137,7B,53,2024-03-23,03:39,64,,GUTS (spilled),2024-03-22,48,15,0,32,0,20,-6,F Major,4,6gPOwGszseqYL7w02opoy1,USUG12304091,2,ISTP
123,lacy,Olivia Rodrigo,78,5B,37,2024-03-23,02:57,65,,GUTS (spilled),2024-03-22,40,82,0,43,0,10,-8,D#/E♭ Major,4,5SShKhLCYFydCsO4L7ULMr,USUG12304095,2,ISTP
124,ballad of a homeschooled girl,Olivia Rodrigo,120,3B,88,2024-03-23,03:23,65,,GUTS (spilled),2024-03-22,35,6,0,41,0,30,-3,C♯/D♭ Major,4,5lfHlUT9WtSGw12jw7dSkk,USUG12304096,2,ISTP
125,making the bed,Olivia Rodrigo,133,9B,41,2024-03-23,03:18,65,,GUTS (spilled),2024-03-22,55,39,0,25,0,10,-8,G Major,4,4HOWCLfKRlHhbsCCBsquSE,USUG12304097,2,ISTP
126,logical,Olivia Rodrigo,81,9B,24,2024-03-23,03:51,64,,GUTS (spilled),2024-03-22,48,84,0,15,0,10,-8,G Major,4,7E35A3DD14DVoE3rpCBmQj,USUG12304098,2,ISTP
127,get him back!,Olivia Rodrigo,162,7B,85,2024-03-23,03:31,65,,GUTS (spilled),2024-03-22,55,1,0,73,10,50,-6,F Major,4,5D27wJnVQwYD7fAKaODHgs,USUG12304099,2,ISTP
128,love is embarrassing,Olivia Rodrigo,160,11B,82,2024-03-23,02:34,66,,GUTS (spilled),2024-03-22,52,0,0,62,10,10,-4,A Major,4,3jhlwdu8nU7hFTEGHUomN3,USUG12305000,2,ISTP
