#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
60,Evil Eye,Franz Ferdinand,111,10A,82,2021-07-12,02:47,0,indie rock,"Right Thoughts, Right Words, Right Action (Deluxe Edition)",2013-08-26,70,1,0,82,0,0,-3,B Minor,4,6NlE71TbUglmKQVLhE1H8R,GBCEL1300304,1
61,The Run and Go,Twenty One Pilots,92,3A,32,2021-07-12,03:49,62,,Vessel,2013-01-08,80,4,0,43,0,10,-7,A#/B♭ Minor,4,68NsOuum1AegLDhOIr2ADL,USAT21203518,1
65,Borderline,Tame Impala,98,4A,87,2021-07-12,03:57,87,"neo-psychedelic, indie",The Slow Rush,2020-02-14,62,4,0,87,0,0,-3,F Minor,4,5hM5arv9KDbCHS0k9uqwjr,AUUM71900956,3
67,Troublemaker (feat. Flo Rida),"Olly Murs,Flo Rida",106,5A,86,2021-07-12,03:05,0,,Right Place Right Time (Deluxe),2011-00-00,76,2,0,97,0,10,-4,C Minor,4,0gRczqVHrEQQDyizJUtgRc,GBARL1201891,4
69,23,"Mike WiLL Made-It,Miley Cyrus,Wiz Khalifa,Juicy J",140,11B,60,2021-07-12,04:12,74,crunk,23,2013-01-01,86,0,0,32,0,10,-5,A Major,4,20FZrLl9zSbO9b3DhaqO6M,USUM71312049,3
71,Bad - 2012 Remaster,Michael Jackson,114,4B,89,2021-07-12,04:07,71,,Bad 25th Anniversary,2012-09-18,79,0,42,39,0,0,-4,G#/A♭ Major,4,5lWFrW5T3JtxVCLDb7etPu,USSM11204980,3
72,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,Lil Nas X,119,1A,54,2021-07-12,02:50,57,,MONTERO (Call Me By Your Name),2021-03-31,51,19,0,71,10,30,-6,G#/A♭ Minor,5,7JvmJDDMZMvWaWARsWK9Da,USSM12101203,4
73,Ramalama (Bang Bang),Róisín Murphy,107,11B,66,2021-07-12,03:35,0,"art pop, electropop",Ruby Blue,2005-06-13,82,21,0,52,0,10,-8,A Major,4,1nQZC5d0lR56oKRbNLyP8v,GBBND0501431,2
74,Purple Lamborghini (with Rick Ross),"Skrillex,Rick Ross",147,3A,90,2021-07-12,03:35,67,"dubstep, edm, electro, electronic, southern hip hop",Purple Lamborghini (with Rick Ross),2016-07-22,46,0,0,30,10,80,-3,A#/B♭ Minor,4,6JyuJFedEvPmdWQW0PkbGJ,USAT21602007,2
75,Desperado,Rihanna,94,5A,61,2021-07-12,03:06,72,,ANTI (Deluxe),2016-01-28,68,32,0,33,0,10,-5,C Minor,3,4mCf3vQf7z0Yseo0RxAi3V,QM5FT1600104,2
79,Laughing on the Outside,Bernadette Carroll,99,7B,42,2021-07-12,02:20,0,,Cleopatra Girls,2017-04-07,38,82,0,43,0,20,-10,F Major,3,3DofkfU0559aayAElVjEIr,USCW61705209,3
80,Lucifer's Waltz,Secession Studios,114,1A,31,2021-07-12,03:03,47,orchestral,The Untold,2016-12-20,21,41,78,4,0,0,-13,G#/A♭ Minor,4,2pC9UHkrSWH6lJPkXlMIsI,TCACU1695483,2
86,Let's Get It Started,Måneskin,114,2B,76,2021-07-22,02:26,61,,Chosen,2017-12-08,83,17,0,87,0,0,-4,F#/G♭ Major,4,6D2tOVX5MMl8jNVkwsFaWg,ITB001700847,3
87,Hot N Cold - Rock Version,Katy Perry,132,9B,89,2021-10-16,03:40,56,pop,Hot N Cold,2008-01-01,54,0,0,45,0,0,-3,G Major,4,6K4r3XENOKeXFTKlBlAJLC,USCA20804297,3
90,You and Me and the Sea,Way2Radiant,84,11B,78,2023-06-18,03:50,0,,You and Me and the Sea,2023-06-09,68,23,0,73,0,10,-5,A Major,4,35SjOF1luI2Why1YuXe67J,DEYW82304335,1
91,Lost Temper,Hell of a Mind,150,3B,75,2023-11-16,03:20,0,blues rock,Lost Temper,2023-09-29,31,1,0,39,0,30,-11,C♯/D♭ Major,4,4E7ptkVB4zODUIX5Rax734,SE6SA2367543,1
1,Elle ne t'aime pas,"La Femme,Marlon Magnée,Saxa Goth",131,9B,70,2025-11-23,03:58,64,"french indie pop, french pop, french house",Mystère,2016-09-02,56,8,86,58,0,10,-10,G Major,4,6QEvbmv2euCQxX54gjlarO,FR9W11610758,1
2,En boucle,"GP Explorer,Adèle Castillon,Zamdane",135,4B,42,2025-11-23,04:06,64,"french rap, french pop, french indie pop",The Last Race,2025-10-03,39,63,0,28,0,0,-9,G#/A♭ Major,3,4frYOVaMfQ7iyvKLehnARi,FR9W12548509,1
3,Le vent nous portera,Sophie Hunger,91,9A,16,2025-11-23,03:46,51,,1983,2010-03-25,55,91,14,7,0,10,-18,E Minor,4,0D0mUGCsl0rfKi3nIROn9h,CH4931000020,1
4,Motel,Ashh,93,8A,63,2025-11-23,04:01,65,french rap,CRUISE,2015-12-24,39,22,1,10,0,10,-11,A Minor,4,5gJTFGsEWpjma28XdJbkWP,FR8PB1700130,1
5,Taxi,Angèle,76,8A,31,2025-11-23,04:18,60,"french pop, variété française, french indie pop, chanson",Nonante-Cinq,2021-12-02,42,90,0,5,0,0,-12,A Minor,3,5Mp9GMJ8HODxuy5ebsRPOB,BE8HB2100020,1
6,melodrama,"disiz,Theodora",154,4B,67,2025-11-23,02:56,80,"french rap, shatta",melodrama,2025-09-26,70,19,0,62,10,10,-5,G#/A♭ Major,4,5Y8C6KjzBRKvcT3Aln1Bc4,FR9W12550711,1
7,Gisèle - Part 4,Luidji,88,9B,31,2026-02-03,05:34,59,"french rap, french r&b",Tristesse Business : Saison 1,2019-04-26,64,75,0,19,0,10,-14,G Major,4,6ZAoS3dnU1Hha59H3Fxw6L,FR9W11829984,1
8,Néons rouges / Belles chansons,Luidji,100,6B,46,2026-02-03,03:58,59,"french rap, french r&b",Tristesse Business : Saison 1,2019-04-26,56,12,1,45,10,0,-12,A#/B♭ Major,4,5caUjWecFugMA5zUep6IOJ,FR9W11820503,1
9,ALEXIS,Luidji,171,3B,45,2026-02-03,03:08,56,"french rap, french r&b",Saison 00,2023-06-22,47,64,13,39,40,80,-10,C♯/D♭ Major,3,1rvtenfxsnnxGWxSOZSrc7,FR9W12320124,1
10,Système,Luidji,144,10A,41,2026-02-03,03:49,63,"french rap, french r&b",Tristesse Business : Saison 1,2019-04-26,79,41,0,69,70,0,-14,B Minor,4,1XNFIJMhSR7ozrxxjc9mcd,FR9W11907124,1
11,"Peace, Haine, Love",Josman,140,10B,38,2026-02-03,04:01,63,french rap,M.A.N (Black Roses & Lost Feelings),2022-03-18,90,22,0,33,30,10,-10,D Major,3,2Xm6MU14w5N6kuOnp9nU3H,FRDCV2200780,1
12,Flemme,Angèle,112,5A,67,2026-02-26,04:16,72,"french pop, variété française, french indie pop, chanson",Brol,2018-10-05,76,6,0,19,0,10,-9,C Minor,4,2TL8q8EO60b9lWeozfqYnG,BE8HB1800013,1
13,Parisienne High Level,aupinard,130,8B,56,2026-03-02,02:31,54,"french r&b, bossa nova",Parisienne High Level,2024-03-01,78,22,0,26,10,10,-13,C Major,4,5OYJXif1vzHZFvFORFBpvI,FR8Y72400019,1
14,Chico & Rita,FEEL,196,6A,50,2026-04-28,02:49,51,french r&b,Chico & Rita,2024-06-14,62,75,16,44,0,0,-12,G Minor,4,2EW0Luc4X3WcBkDgub41jf,FRDCV2401510,1
15,un thé?,aupinard,110,7B,73,2026-04-28,02:32,57,"french r&b, bossa nova",un thé?,2026-02-27,74,23,0,79,0,10,-8,F Major,4,0vfazLBkcqqyQHJEcdrQDP,FR8Y72600020,1
16,SOLEIL,a6el,173,2B,94,2026-04-28,02:48,72,,SOLEIL,2025-06-20,61,3,0,87,0,10,-6,F#/G♭ Major,4,6AoOzPhqx5LbtYfKBlBrEG,QZTB62526233,1
17,Tu le mérites,Luidji,96,11A,33,2026-04-28,02:49,56,"french rap, french r&b",Tristesse Business : Saison 1,2019-04-26,77,51,0,60,40,10,-13,F#/G♭ Minor,4,3egdUIOSA9co3NXn3MNft2,FR9W11829983,1
18,Bahia,Luidji,76,8A,41,2026-04-28,02:52,52,"french rap, french r&b",Saison 00,2023-06-22,60,26,1,28,10,0,-10,A Minor,1,3hDImmXyGj6ceuXc54vkKS,FR9W12320132,1
19,Miskine,Luidji,119,10A,48,2026-04-28,03:00,57,"french rap, french r&b",Saison 00,2023-06-22,82,3,17,48,0,20,-7,B Minor,4,1oAJcJ1Wqg5lkHHTdRGOld,FR9W12320134,1
1,Halls Of Illusions,Insane Clown Posse,176,8B,91,2025-01-07,04:20,59,"horrorcore, rap rock",The Great Milenko,1997-01-01,57,13,0,56,20,20,-4,C Major,4,3EA2bm1FrvW2HM1anselr1,USIR29700343,1
2,Boogie Woogie Wu,Insane Clown Posse,88,9B,70,2025-01-07,04:24,65,"horrorcore, rap rock",The Great Milenko,1997-01-01,73,0,0,36,20,30,-7,G Major,4,2nKZMOEvOyTViP09HxBfXx,USIR29700347,2
3,Imma Kill U,Insane Clown Posse,108,3A,94,2025-03-17,04:30,51,"horrorcore, rap rock",Bang! Pow! Boom! Blue,2009-09-01,94,26,0,75,20,20,-3,A#/B♭ Minor,4,2Bke2ZbHLzv8j5Rv16uYYx,US2X60900963,2
4,Bitches,Mindless Self Indulgence,96,11B,72,2025-01-07,02:45,71,,Frankenstein Girls Will Seem Strangely Sexy,2000-02-11,70,3,6,54,10,10,-7,A Major,4,7wwLxmUVLCfySaJ0fdyelI,USEE19900304,2
5,Issues,Mindless Self Indulgence,120,9B,90,2025-01-07,03:04,54,,If,2008-04-29,77,12,0,81,10,60,-5,G Major,4,1Ik7rAo8201vzoexBPReND,US2420809920,1
7,Stupid MF,Mindless Self Indulgence,152,5A,73,2025-01-07,02:24,47,,You'll Rebel To Anything (Expanded and Remastered 2008),2008-01-22,71,1,2,73,10,10,-5,C Minor,4,1zjPf0FrnNyiIae9N4adOb,US68L0500007,1
8,Shut Me Up,Mindless Self Indulgence,174,3B,80,2025-06-09,02:48,73,,You'll Rebel to Anything (Expanded and Remastered 2008),2005-00-00,59,0,0,79,10,0,-4,C♯/D♭ Major,4,3oZUlZMXkj51AyYG8lGaE7,US68L0500001,5
9,Seven Minutes in Heaven,Mindless Self Indulgence,115,10A,95,2025-11-16,02:13,78,,MSI B-SIDES vol.1,2024-06-15,61,1,0,58,10,30,-4,B Minor,4,2t7B8DDBgLbMcYVMTo8vd5,QZNWX2434220,3
14,Don't Threaten Me with a Good Time,Panic! At The Disco,184,12A,90,2025-01-07,03:33,72,emo,Death of a Bachelor,2016-01-15,56,2,0,59,0,10,-4,C♯/D♭ Minor,4,2fh3bZ8jZhMxOcfESE9nQY,USAT21503695,2
16,The Greatest Show,Panic! At The Disco,77,11A,84,2025-09-08,02:54,68,emo,The Greatest Show,2018-11-02,55,1,0,49,0,30,-5,F#/G♭ Minor,4,55PZSFcKQxXH5BOOcDA6yI,USAT21811547,1
17,DARE (feat. Shaun Ryder & Roses Gabor),"Gorillaz,Shaun Ryder,Roses Gabor",120,10A,89,2025-01-07,04:04,83,,Demon Days,2005-05-23,76,2,9,97,0,30,-6,B Minor,4,4Hff1IjRbLGeLgFgxvHflk,GBAYE0500178,2
23,Unravelling - Ghost Town Version,Muse,176,10A,44,2025-08-08,03:31,46,"alternative rock, rock",Unravelling (Ghost Town Version),2025-08-08,43,70,0,30,0,10,-11,B Minor,4,3SGTWSqWqWpylKp1t9LgTV,GBAYE2501043,1
24,Supremacy,Muse,159,8A,68,2026-02-01,04:55,67,"alternative rock, rock",The 2nd Law,2012-09-24,26,0,4,33,0,10,-4,A Minor,4,40pPI2TbaYSZlKfV44HRjn,GBAHT1200389,1
26,CITY OF ANGELS,24kGoldn,120,5A,54,2025-01-07,01:52,74,,DROPPED OUTTA COLLEGE,2019-11-22,69,4,0,72,0,0,-5,C Minor,4,6ap9lSRJ0iLriGLqoJ44cq,USQX91902803,2
27,She's Crazy but She's Mine,Alex Sparrow,120,5A,76,2025-05-29,03:39,70,,She's Crazy but She's Mine,2015-10-02,69,1,0,85,0,20,-3,C Minor,4,2p3QvyvrdHGntOeBwQNJQP,SE5Z21800101,1
29,Carolina,Harry Styles,122,9A,67,2025-09-25,03:09,66,,Harry Styles,2017-05-12,62,0,0,46,0,10,-4,E Minor,4,3Dwq1oiOFys6Sxr5SslmXw,USSM11703954,1
30,My Type,Saint Motel,118,6B,90,2025-01-07,03:26,74,,My Type,2014-06-17,60,6,0,58,0,0,-3,A#/B♭ Major,4,2DFi8rwHcVkTTgu7PULhtI,GBAYE1400856,2
31,The Wolf,SIAMES,96,4B,74,2025-01-07,03:06,66,,BOUNCE INTO THE MUSIC,2016-08-02,54,0,0,66,0,20,-5,G#/A♭ Major,4,1ZreCbCSHpRcvqYpXlxnYC,ARBAA1600002,1
32,Troublemaker (feat. Flo Rida),"Olly Murs,Flo Rida",106,5A,86,2025-01-07,03:05,76,,Right Place Right Time (Expanded Edition),2012-11-26,76,2,0,97,0,10,-4,C Minor,4,6s8nHXTJVqFjXE4yVZPDHR,GBARL1201891,4
33,4 Minutes (feat. Justin Timberlake & Timbaland),"Madonna,Justin Timberlake,Timbaland",113,10B,93,2025-01-07,03:09,54,,Celebration (double disc version),2009-09-18,75,1,1,77,0,20,-5,D Major,4,1oHClQEgDmmbcEx12Kc5nZ,USWB10903601,1
34,RUNRUNRUN,Dutch Melrose,133,11A,62,2025-01-07,02:20,77,dark r&b,RUNRUNRUN,2022-03-25,54,2,0,53,0,40,-11,F#/G♭ Minor,4,3jwQt00cvkN57H6ZR75W2K,QZDA52279341,1
38,icantbelieveiletyougetaway,aldn,122,1A,53,2025-01-07,02:15,61,"hyperpop, glitch",icantbelieveiletyougetaway,2024-05-31,57,1,1,27,0,0,-7,G#/A♭ Minor,4,2F4vgXgGEZPCnBNBfqXhmH,QZMEQ2463576,1
39,Every Night,Montell Fish,120,4B,85,2025-01-07,02:28,63,christian lo-fi,Her Love Still Haunts Me Like a Ghost,2022-10-28,53,69,1,51,10,10,-4,G#/A♭ Major,4,21MjiNNSZylKr74tEuGHpm,QZVBE2200010,1
41,Bathroom,Montell Fish,120,7A,42,2025-01-07,03:28,78,christian lo-fi,Her Love Still Haunts Me Like a Ghost,2022-10-28,71,69,0,16,0,10,-4,D Minor,4,3sLTYBYs6lJsFK84t2X7wt,QZVBE2200015,2
42,Altitude,Montell Fish,120,5B,58,2025-12-30,02:44,71,christian lo-fi,Her Love Still Haunts Me Like a Ghost,2022-10-28,42,64,1,12,0,10,-5,D#/E♭ Major,4,5OsHySqSwYLLfot5EswbON,QZVBE2200013,1
43,7 Words,Deftones,125,11B,91,2025-10-20,03:43,72,"nu metal, alternative metal, rap metal, rock, shoegaze",Adrenaline,1995-00-00,43,0,0,53,0,10,-6,A Major,4,6DoXuH326aAYEN8CnlLmhP,USMV20000029,1
44,My Own Summer (Shove It),Deftones,72,3B,78,2025-01-07,03:34,84,"nu metal, alternative metal, rap metal, rock, shoegaze",Around the Fur,1997-10-27,44,0,21,37,0,10,-4,C♯/D♭ Major,4,1158ckiB5S4cpsdYHDB9IF,USMV29700142,2
45,Change (In the House of Flies),Deftones,142,6A,85,2025-04-18,04:59,83,"nu metal, alternative metal, rap metal, rock, shoegaze",White Pony,2000-00-00,27,0,0,18,0,10,-5,G Minor,4,51c94ac31swyDQj9B3Lzs3,USMV20000039,1
47,Black Sheep,Metric,124,10A,65,2025-01-07,04:57,68,,Black Sheep,2010-08-10,51,0,0,14,0,10,-6,B Minor,4,72hSmnleYTiiOo23q8ZJIS,CARB70905801,1
48,The Bidding,Tally Hall,175,8A,61,2025-01-07,02:40,68,,Marvin's Marvelous Mechanical Museum,2005-10-24,54,25,0,52,20,10,-5,A Minor,4,0HBrtXJohbIW4IhPZ50GmH,TCAAY1150083,11
50,Uptown Funk (feat. Bruno Mars),"Mark Ronson,Bruno Mars",115,8B,61,2025-01-07,04:29,87,,Uptown Special,2015-01-12,86,1,0,93,0,0,-7,C Major,4,32OlwWuMpZ6b0aN2RZOeMS,GBARL1401524,1
51,OK,Joey Valence & Brae,155,1B,70,2025-07-30,02:23,69,,NO HANDS,2024-06-07,87,1,0,87,30,10,-3,B Major,4,442lxJfyUbsOWAYFBxNDdL,US38Y2409356,1
52,THE BADDEST (BADDER) [feat. Ayesha Erotica],"Joey Valence & Brae,Ayesha Erotica",120,3B,89,2025-01-08,02:23,53,hyperpop,THE BADDEST (BADDER) [feat. Ayesha Erotica],2024-07-19,84,1,0,76,30,70,-1,C♯/D♭ Major,4,5tzcByvFyzRPHXrBgOaxkk,US38Y2417081,1
53,JOYRIDE,Kesha,116,3A,90,2025-01-08,02:30,2,,JOYRIDE,2024-07-04,79,2,0,50,0,10,-5,A#/B♭ Minor,4,7HUhMOrlvwBPfBq3c0ajh0,QZNWP2451049,1
54,Break Stuff,Limp Bizkit,109,4B,88,2025-02-04,02:46,86,"nu metal, rap metal, alternative metal, rap rock",Significant Other,1999-00-00,43,1,0,62,10,10,-7,G#/A♭ Major,4,5cZqsjVs6MevCnAkasbEOX,USIR19902309,1
55,Rollin' (Air Raid Vehicle),Limp Bizkit,96,3B,93,2025-04-03,03:33,85,"nu metal, rap metal, alternative metal, rap rock",Chocolate Starfish And The Hot Dog Flavored Water,2000-10-17,60,1,0,71,10,20,-3,C♯/D♭ Major,4,3IV4swNduIRunHREK80owz,USIR10001170,1
57,Beachboy,McCafferty,180,12B,96,2025-01-24,03:19,66,"midwest emo, folk punk",Beachboy,2014-01-01,43,4,0,75,10,10,-7,E Major,4,70uQzsAyJ1vmloywhrO0ss,TCACS1654660,1
59,Sucker for Pain,"Imagine Dragons,Lil Wayne,Wiz Khalifa,Logic,Ty Dolla $ign,X Ambassadors",169,8A,79,2025-10-03,04:03,41,"rap, hip hop, trap soul, ",Totally Rap,2023-02-23,50,26,0,74,30,60,-4,A Minor,4,1W8fnxIXXi4BqKXZy7vlly,USAT21601893,1
61,Sugar On My Tongue,"Tyler, The Creator",126,1B,50,2025-08-11,02:33,84,,DON'T TAP THE GLASS,2025-07-21,70,3,0,46,10,10,-7,B Major,4,6xV7Be6XEvkSnighmh2Tzj,USQX92503270,2
64,Skip To The Good Bit,Rizzle Kicks,105,3B,64,2025-03-22,03:52,56,,Roaring 20s (Deluxe),2013-01-01,61,1,0,70,10,10,-7,C♯/D♭ Major,4,2SKhlPbGKIddb6lt0C2Plb,GBUM71302509,1
66,Master of None,Beach House,86,7B,34,2025-03-25,03:19,79,dream pop,Beach House,2006-10-03,49,67,53,25,0,0,-15,F Major,4,3stWWPN41byqp8loPdy92u,US22N0503504,1
67,She's Kinda Hot,5 Seconds of Summer,118,12B,91,2025-01-07,03:36,69,,Sounds Good Feels Good (Deluxe),2015-10-23,67,0,0,89,0,10,-5,E Major,4,5fsQSDifYpjfbCqvZKPVBj,GBUM71504046,3
69,Youngblood,5 Seconds of Summer,120,6A,85,2025-03-31,03:23,82,,Youngblood (Deluxe),2018-06-15,60,2,0,15,40,10,-5,G Minor,4,2iUXsYOEPhVqEBwsqP70rE,GBUM71800366,1
70,Burn It Down,Timeflies,120,7A,63,2025-04-02,03:25,18,,Just For Fun (Deluxe),2015-09-18,74,10,0,50,0,0,-3,D Minor,4,5ExGTHPbzuUSR0TYh9Uyqq,USUM71510065,1
71,Rock Lobster - Live,The B-52's,177,4B,96,2025-04-18,05:27,58,"new wave, post-punk",Live! Rock 'N' Rocket 1998,2018-04-21,24,2,0,39,0,90,-3,G#/A♭ Major,4,0iAo4mljj6d6Lr2jwexEpa,FR96X2128261,2
72,Last Resort - 2020,Papa Roach,91,9A,88,2025-04-30,03:22,51,"nu metal, rap metal, alternative metal, rap rock, rock",20/20,2020-12-25,49,0,0,53,0,20,-4,E Minor,4,3qPcrhoqSO00MDaPHfOmyV,ZZOPM2002585,1
73,Guerrilla Radio,Rage Against The Machine,104,1B,96,2025-04-30,03:26,73,"rap metal, rap rock, alternative metal, nu metal",The Battle Of Los Angeles,1999-11-02,60,1,0,49,10,10,-6,B Major,4,1wsRitfRRtWyEapl0q22o8,USSM19919500,1
75,Exit Music (For A Film),Radiohead,122,9A,28,2025-12-19,04:27,80,"art rock, alternative rock",OK Computer,1997-05-28,29,22,12,20,0,10,-11,E Minor,4,0z1o5L7HJx562xZSATcIpY,GBAYE9701372,1
76,HandClap,Fitz and The Tantrums,140,4B,84,2025-05-26,03:13,72,,Fitz and The Tantrums,2016-06-10,64,1,0,72,0,0,-3,G#/A♭ Major,4,7j56HrjR9cGzvekvZY3Faz,USAT21600408,1
77,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,152,8A,92,2025-05-26,03:06,79,"emo, pop punk",Save Rock And Roll,2013-04-12,56,3,0,57,0,50,-4,A Minor,4,2E43WFS4rRc09za2r2GmZl,USUM71300299,1
78,The Phoenix,Fall Out Boy,138,9A,96,2025-05-26,04:04,74,"emo, pop punk",Save Rock And Roll,2013-04-12,56,0,0,41,0,50,-3,E Minor,4,7jwDuO7UZvWs77KNj9HbvF,USUM71302620,1
80,Immortals,Fall Out Boy,108,10B,87,2025-05-26,03:09,79,"emo, pop punk",American Beauty/American Psycho,2015-01-16,62,0,0,48,0,60,-4,D Major,4,3Te8uLyit6X3ncNW8Fp3K2,USUM71417740,1
83,Wow.,Post Malone,100,10A,54,2025-07-21,02:29,80,,Hollywood's Bleeding,2019-09-06,83,14,0,39,20,10,-7,B Minor,4,7xQAfvXzm3AkraOtGPWIZg,USUM71822626,1
84,Blame on Me,NITTI,140,5B,64,2025-07-21,03:05,25,"bass house, g-house",C'est La Vie - EP,2017-11-28,55,43,0,14,0,10,-4,D#/E♭ Major,4,55otzUJ7ny93ZL2IfJJ7TM,TCADJ1768232,1
87,how could u love somebody like me?,Artemas,146,11A,86,2025-08-18,02:06,72,,how could u love somebody like me?,2024-10-09,49,8,0,31,20,10,-4,F#/G♭ Minor,4,7bn5nXdatftk0CHSrd7NHQ,QZJ842403175,1
90,Your Love,She Wants Revenge,112,3B,64,2025-12-05,03:35,70,"darkwave, gothic rock",Up and Down,2009-09-22,71,0,12,53,0,10,-3,C♯/D♭ Major,4,3gmcDVzsWcnLJyxpwOkMJq,USI4R0911560,2
91,All Wound Up,She Wants Revenge,120,8B,75,2025-12-18,03:44,64,"darkwave, gothic rock",Up and Down,2009-09-22,75,0,0,70,0,40,-4,C Major,4,2mtvGJk3rIPzjESvBUxgD1,USI4R0911561,1
92,Video Gmae Lover,Nawrras Music,92,1B,52,2025-07-29,03:04,6,,Video Gmae Lover,2025-05-02,71,0,2,59,0,30,-9,B Major,4,0fSbAG9hNowGlrzxXA6nWM,QZYFZ2412923,1
93,Let's Groove,"Earth, Wind & Fire",125,10A,65,2025-07-30,05:39,83,"funk, disco",Raise!,1981-11-14,87,12,0,90,0,10,-9,B Minor,4,3koCCeSaVUyrRo3N2gHrd8,USSM18100641,2
95,American Idiot,Green Day,186,3B,99,2025-07-31,02:56,85,"punk, pop punk",American Idiot,2004-09-21,38,0,0,77,0,30,-2,C♯/D♭ Major,4,6nTiIhLmQ3FWhvrGafw2zj,USRE10400888,2
96,Sorry For Party Rocking,LMFAO,134,7B,88,2025-07-31,03:23,64,,Sorry For Party Rocking,2011-01-01,60,0,0,56,10,40,-4,F Major,4,68rRbbwmXydDOqhArVTFTX,USUM71108089,1
97,Sexy And I Know It,LMFAO,130,9B,86,2025-12-23,03:19,73,,Sorry For Party Rocking,2011-01-01,71,10,0,80,30,10,-4,G Major,4,70Vdd1gx5tn84jkAU31ASv,USUM71108090,2
98,check,bbno$,134,8B,91,2025-09-09,02:02,66,,check,2025-02-10,74,1,2,96,0,10,-3,C Major,4,02b35qI48b1RWhsFNKCb1Y,QM24S2407381,2
100,1-800,"bbno$,Ironmouse",132,11B,97,2025-07-21,03:29,73,,1-800,2025-06-27,66,2,1,85,0,10,-3,A Major,4,6NBZu27n3cxEk4y4c2Kxi8,CA5KR2538047,3
101,Bang Bang,"K'NAAN,Adam Levine",180,3A,90,2025-08-13,03:06,78,,Troubadour,2009-00-00,62,8,0,90,10,0,-4,A#/B♭ Minor,4,61YzdCCBPM5Pc7lIiD5i8C,USUM70951244,2
102,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,108,3A,85,2025-09-08,03:45,81,,Backstreet's Back,1997-08-12,73,4,0,61,0,20,-4,A#/B♭ Minor,4,1di1BEgJYzPvXUuinsYJGP,USJI19710083,2
104,Strike a Pose (feat. Aitch),"Young T & Bugsey,Aitch",138,3B,58,2025-09-08,03:34,55,"afroswing, grime, uk grime, uk drill, drill",Strike a Pose (feat. Aitch),2019-06-06,53,1,0,59,10,10,-6,C♯/D♭ Major,5,23GvTfcGK454ppLsts3W44,GBARL1900666,1
105,THE DEATH OF PEACE OF MIND,Bad Omens,155,5A,71,2025-09-08,04:01,11,metalcore,THE DEATH OF PEACE OF MIND,2022-02-25,47,9,0,27,0,10,-6,C Minor,4,6tRneEcItwpSxBtqgem5Dr,USYFZ2264204,1
106,What You Waiting For?,Gwen Stefani,136,7B,95,2025-12-01,03:41,68,,Love. Angel. Music. Baby.,2004-11-12,68,5,0,73,0,30,-3,F Major,4,0ny5zITdmyNwyTPVzRGscU,USIR10400692,2
107,The Sweet Escape,"Gwen Stefani,Akon",120,3B,77,2025-09-12,04:06,78,,The Sweet Escape,2006-01-01,76,19,0,73,0,10,-4,C♯/D♭ Major,4,07K4GcCDSTiXUF5ssyTRUM,USUM70618684,1
108,London Bridge,Fergie,91,3B,61,2025-09-12,04:01,63,,The Dutchess,2006-09-13,77,21,0,63,30,10,-6,C♯/D♭ Major,4,7K2IeEefMiK8sDL8RBvXw2,USUM70609276,1
109,Ramalama (Bang Bang),Róisín Murphy,107,11B,64,2025-09-12,03:35,38,"art pop, electropop",Run the World,2024-03-07,81,21,0,53,0,10,-8,A Major,4,25s3hK8MKpI5rz05q9qB54,GBBND0501431,2
110,12 to 12,sombr,124,10A,90,2025-09-15,04:02,91,,I Barely Know Her,2025-08-22,66,1,0,51,0,10,-3,B Minor,4,05od2qm2MTSKCHxy1GBp5W,USWB12502453,1
112,Hella Good,No Doubt,115,4B,67,2025-10-03,04:02,72,,Rock Steady (Expanded Edition),2001-12-11,77,1,1,84,0,0,-4,G#/A♭ Major,4,6AfLmKXzhEZjwiVPs5jhdV,USIR10120439,1
113,One Time's Got No Case,Sir Mix-A-Lot,108,10A,69,2025-10-05,04:17,60,old school hip hop,Mack Daddy,1992-01-01,87,0,0,37,0,20,-13,B Minor,4,5VuqLMVYrZgQ4hdTGzGU1U,USSM19100219,1
114,Playthang,Sir Mix-A-Lot,95,8B,69,2025-12-27,04:30,52,old school hip hop,Return Of The Bumpasaurus,1996-01-01,93,2,0,77,20,10,-9,C Major,4,5Rr1uOKTTh8D6ZOECN8IIH,USLIC0701189,1
115,Hot Wings (I Wanna Party),"will.i.am,Jamie Foxx,Anne Hathaway",130,11A,69,2025-10-05,02:16,68,musicals,Volleyball Hits,2025-05-02,74,1,0,69,0,0,-6,F#/G♭ Minor,4,1dNWkMONi4Sh74kepNZDiF,USFM91100003,1
116,Nobody's Soldier,Hozier,134,9B,82,2025-10-05,03:57,54,,Unaired,2024-08-16,65,2,0,77,0,30,-3,G Major,4,0UMGY9KzTESYGstyvypV6z,IEACJ2400052,1
117,Dirty Money,Ida Maria,98,1B,92,2025-10-08,02:57,51,norsk rock,Dirty Money,2021-05-14,55,0,0,70,0,40,-5,B Major,4,5VgwHBONlsACgi4hiz7MId,USLZJ2149519,1
